,route,mean_delay_route
5164,SFBOMA,-16.5
5165,SFBPBG,15.0
5166,SFBPIT,3.0
5167,SFBPSM,23.0
5168,SFBRDU,42.0
5169,SFBRFD,9.5
5170,SFBRIC,12.0
5171,SFBROA,-7.0
5172,SFBROC,-22.0
5173,SFBSBN,-10.333333333333334
5174,SFBSDF,9.0
5175,SFBSGF,25.5
5176,SFBSWF,-2.0
5177,SFBTOL,19.666666666666668
5178,SFBTUL,-6.666666666666667
5179,SFBTYS,-6.666666666666667
5180,SFBUSA,-7.0
5181,SFOABQ,-3.3
5182,SFOACV,9.153846153846153
5183,SFOASE,-13.666666666666666
5184,SFOATL,0.6666666666666666
5185,SFOAUS,4.4
5186,SFOBDL,-11.0
5187,SFOBFL,9.0
5188,SFOBNA,10.307692307692308
5189,SFOBOI,0.35
5190,SFOBOS,2.1666666666666665
5191,SFOBUR,4.45945945945946
5192,SFOBWI,8.3
5193,SFOBZN,4.5
5194,SFOCLE,4.714285714285714
5195,SFOCLT,3.9310344827586206
5196,SFOCVG,-2.375
5197,SFODAL,8.055555555555555
5198,SFODCA,2.5714285714285716
5199,SFODEN,5.6521739130434785
5200,SFODFW,2.9193548387096775
5201,SFODTW,1.7222222222222223
5202,SFOEUG,-2.933333333333333
5203,SFOEWR,0.8333333333333334
5204,SFOFAT,-0.75
5205,SFOFCA,-12.0
5206,SFOFLL,5.636363636363637
5207,SFOGEG,-0.3
5208,SFOHNL,5.25
5209,SFOIAD,6.175
5210,SFOIAH,2.41025641025641
5211,SFOIND,6.5
5212,SFOJAC,1.0
5213,SFOJFK,-3.46875
5214,SFOKOA,-0.17647058823529413
5215,SFOLAS,3.7450980392156863
5216,SFOLAX,-0.16194331983805668
5217,SFOLGB,8.857142857142858
5218,SFOLIH,-2.3333333333333335
5219,SFOMCI,-1.4
5220,SFOMCO,5.4
5221,SFOMDW,-4.857142857142857
5222,SFOMFR,-5.090909090909091
5223,SFOMIA,-0.18181818181818182
5224,SFOMKE,20.0
5225,SFOMRY,3.0
5226,SFOMSN,-12.333333333333334
5227,SFOMSO,34.0
5228,SFOMSP,2.5517241379310347
5229,SFOMSY,21.142857142857142
5230,SFOOGG,-6.434782608695652
5231,SFOOKC,15.0
5232,SFOOMA,-14.222222222222221
5233,SFOONT,3.5483870967741935
5234,SFOORD,3.6595744680851063
5235,SFOOTH,1.6
5236,SFOPAE,9.625
5237,SFOPDX,3.0923076923076924
5238,SFOPHL,-1.4814814814814814
5239,SFOPHX,1.1176470588235294
5240,SFOPIT,15.285714285714286
5241,SFOPSC,13.0
5242,SFOPSP,8.5
5243,SFORDD,11.4375
5244,SFORDM,0.9375
5245,SFORDU,2.9473684210526314
5246,SFORNO,2.1052631578947367
5247,SFOSAN,2.641304347826087
5248,SFOSAT,8.428571428571429
5249,SFOSBA,-1.2666666666666666
5250,SFOSBP,-1.0769230769230769
5251,SFOSEA,6.99009900990099
5252,SFOSLC,4.368421052631579
5253,SFOSMF,-1.5294117647058822
5254,SFOSNA,7.035714285714286
5255,SFOSTL,11.173913043478262
5256,SFOSTS,-14.0
5257,SFOSUN,-11.0
5258,SFOTPA,4.0
5259,SFOTUS,-2.1
5260,SFOXNA,-2.6
5261,SGFATL,0.9375
5262,SGFAZA,1.0
5263,SGFCLT,1.7857142857142858
5264,SGFDEN,3.25
5265,SGFDFW,5.631578947368421
5266,SGFIAH,5.642857142857143
5267,SGFORD,-1.2222222222222223
5268,SGFPIE,5.8
5269,SGFSFB,-9.0
5270,SGFVPS,-2.5
5271,SGUDEN,5.916666666666667
5272,SGULAX,13.0
5273,SGUPHX,6.857142857142857
5274,SGUSLC,7.3125
5275,SHDIAD,-10.2
5276,SHDORD,6.0
5277,SHVATL,-4.071428571428571
5278,SHVCLT,-23.4
5279,SHVDEN,-2.5
5280,SHVDFW,4.461538461538462
5281,SHVIAH,-0.6153846153846154
5282,SHVLAS,15.5
5283,SHVSFB,20.0
5284,SITJNU,-3.076923076923077
5285,SITKTN,-12.0
5286,SITSEA,-22.0
5287,SJCABQ,-4.5
5288,SJCATL,-8.222222222222221
5289,SJCAUS,-6.083333333333333
5290,SJCBOI,-10.2
5291,SJCBOS,0.6666666666666666
5292,SJCBUR,-0.4
5293,SJCBWI,1.0
5294,SJCCLT,49.0
5295,SJCCVG,11.0
5296,SJCDAL,2.4444444444444446
5297,SJCDEN,0.2903225806451613
5298,SJCDFW,-1.1428571428571428
5299,SJCDTW,0.0
5300,SJCELP,-24.0
5301,SJCEUG,13.0
5302,SJCEWR,5.875
5303,SJCGEG,26.5
5304,SJCHNL,-10.461538461538462
5305,SJCHOU,6.6
5306,SJCIAH,-6.0
5307,SJCJFK,1.7333333333333334
5308,SJCKOA,-7.0
5309,SJCLAS,4.014285714285714
5310,SJCLAX,4.077669902912621
5311,SJCLGB,12.071428571428571
5312,SJCLIH,-9.666666666666666
5313,SJCMCO,10.25
5314,SJCMDW,-0.8888888888888888
5315,SJCMSP,-6.0
5316,SJCOGG,-12.0
5317,SJCONT,6.285714285714286
5318,SJCORD,-3.5
5319,SJCPAE,-8.75
5320,SJCPDX,0.7948717948717948
5321,SJCPHX,2.7142857142857144
5322,SJCRNO,2.9166666666666665
5323,SJCSAN,0.9166666666666666
5324,SJCSEA,6.89873417721519
5325,SJCSLC,-3.4347826086956523
5326,SJCSNA,-0.018518518518518517
5327,SJCSTL,2.0
5328,SJCTUL,-5.0
5329,SJCTUS,-6.857142857142857
5330,SJTDFW,-11.533333333333333
5331,SJUATL,2.6
5332,SJUBDL,1.0
5333,SJUBOS,2.05
5334,SJUBWI,-6.411764705882353
5335,SJUCLT,4.0
5336,SJUDCA,-1.2
5337,SJUDFW,-16.5
5338,SJUEWR,12.833333333333334
5339,SJUFLL,0.1388888888888889
5340,SJUHOU,10.5
5341,SJUIAD,-4.0
5342,SJUIAH,2.4
5343,SJUJFK,-1.5
5344,SJUMCO,4.8474576271186445
5345,SJUMDW,2.2
5346,SJUMIA,-8.16
5347,SJUORD,14.5
5348,SJUPHL,6.888888888888889
5349,SJURDU,6.333333333333333
5350,SJUSTT,6.333333333333333
5351,SJUTPA,1.434782608695652
5352,SLCABQ,-7.923076923076923
5353,SLCASE,-5.111111111111111
5354,SLCATL,0.4666666666666667
5355,SLCAUS,-6.631578947368421
5356,SLCBIL,-8.272727272727273
5357,SLCBNA,0.0
5358,SLCBOI,-5.291666666666667
5359,SLCBOS,2.8666666666666667
5360,SLCBTM,-1.4285714285714286
5361,SLCBUR,-4.217391304347826
5362,SLCBWI,8.25
5363,SLCBZN,-4.380952380952381
5364,SLCCDC,-3.1538461538461537
5365,SLCCLE,0.0
5366,SLCCLT,-9.0
5367,SLCCMH,0.0
5368,SLCCOD,11.333333333333334
5369,SLCCOS,1.6666666666666667
5370,SLCCPR,-6.142857142857143
5371,SLCCVG,-10.5
5372,SLCDAL,3.5
5373,SLCDCA,-26.0
5374,SLCDEN,-3.3260869565217392
5375,SLCDFW,6.578947368421052
5376,SLCDSM,-10.0
5377,SLCDTW,-6.933333333333334
5378,SLCEKO,-5.5
5379,SLCELP,-11.333333333333334
5380,SLCEUG,-6.714285714285714
5381,SLCEWR,12.23076923076923
5382,SLCFAT,-15.428571428571429
5383,SLCFCA,-13.75
5384,SLCFLL,10.875
5385,SLCGEG,-5.25
5386,SLCGJT,-6.5
5387,SLCGTF,-6.0
5388,SLCHLN,-12.333333333333334
5389,SLCHNL,-11.5
5390,SLCHOU,46.0
5391,SLCIAD,-2.25
5392,SLCIAH,2.4814814814814814
5393,SLCIDA,-2.652173913043478
5394,SLCIND,-6.125
5395,SLCJAC,-0.6666666666666666
5396,SLCJFK,-4.5
5397,SLCLAS,6.0212765957446805
5398,SLCLAX,-0.6511627906976745
5399,SLCLGB,2.6666666666666665
5400,SLCLWS,-9.333333333333334
5401,SLCMCI,-3.3846153846153846
5402,SLCMCO,-0.25
5403,SLCMDW,1.0
5404,SLCMFR,-3.5555555555555554
5405,SLCMKE,3.0
5406,SLCMSN,-6.5
5407,SLCMSO,-2.176470588235294
5408,SLCMSP,-0.6538461538461539
5409,SLCMSY,-14.5
5410,SLCOAK,-6.086956521739131
5411,SLCOGG,-19.0
5412,SLCOKC,16.875
5413,SLCOMA,1.7
5414,SLCONT,-6.923076923076923
5415,SLCORD,-1.574468085106383
5416,SLCPDX,-2.861111111111111
5417,SLCPHL,5.0
5418,SLCPHX,0.19298245614035087
5419,SLCPIH,1.0
5420,SLCPIT,-6.666666666666667
5421,SLCPSC,-4.6
5422,SLCPSP,5.923076923076923
5423,SLCRAP,-5.571428571428571
5424,SLCRDM,3.6666666666666665
5425,SLCRDU,-12.2
5426,SLCRNO,4.0
5427,SLCSAN,-3.8461538461538463
5428,SLCSAT,-5.3125
5429,SLCSEA,-2.549019607843137
5430,SLCSFO,3.857142857142857
5431,SLCSGU,-0.7777777777777778
5432,SLCSJC,-4.666666666666667
5433,SLCSMF,-1.4736842105263157
5434,SLCSNA,-4.882352941176471
5435,SLCSTL,-1.0
5436,SLCSUN,-7.125
5437,SLCTPA,-15.0
5438,SLCTUL,-6.666666666666667
5439,SLCTUS,-8.571428571428571
5440,SLCTWF,-6.083333333333333
5441,SLCWYS,-4.2
5442,SLNHYS,16.6
5443,SLNORD,1.0
5444,SMFATL,-8.0
5445,SMFAUS,-1.3333333333333333
5446,SMFBOI,2.25
5447,SMFBUR,0.6486486486486487
5448,SMFBWI,-12.0
5449,SMFCLT,1.0
5450,SMFDAL,7.5
5451,SMFDEN,-0.05
5452,SMFDFW,-1.391304347826087
5453,SMFGEG,-2.125
5454,SMFHNL,2.5
5455,SMFIAD,-9.2
5456,SMFIAH,2.0
5457,SMFJFK,1.0
5458,SMFKOA,7.0
5459,SMFLAS,5.7368421052631575
5460,SMFLAX,1.0389610389610389
5461,SMFLGB,1.0909090909090908
5462,SMFMCO,11.333333333333334
5463,SMFMDW,5.0
5464,SMFMSP,-5.363636363636363
5465,SMFOGG,-3.5
5466,SMFONT,-3.393939393939394
5467,SMFORD,-2.2857142857142856
5468,SMFPDX,2.8125
5469,SMFPHX,0.39344262295081966
5470,SMFSAN,1.9692307692307693
5471,SMFSEA,6.537313432835821
5472,SMFSFO,9.1
5473,SMFSLC,-4.5
5474,SMFSNA,3.0294117647058822
5475,SMFSTL,-15.5
5476,SMXLAS,11.333333333333334
5477,SNAABQ,-3.8
5478,SNAATL,0.25
5479,SNAAUS,-18.333333333333332
5480,SNADAL,4.857142857142857
5481,SNADEN,-0.16666666666666666
5482,SNADFW,5.794117647058823
5483,SNADTW,22.166666666666668
5484,SNAEWR,0.07142857142857142
5485,SNAHOU,1.0
5486,SNAIAH,-2.9285714285714284
5487,SNAJFK,5.5
5488,SNALAS,3.3658536585365852
5489,SNAMDW,49.0
5490,SNAMSP,-8.333333333333334
5491,SNAOAK,1.4193548387096775
5492,SNAORD,-3.6
5493,SNAPAE,20.0
5494,SNAPDX,-5.235294117647059
5495,SNAPHX,-0.29411764705882354
5496,SNASEA,2.3793103448275863
5497,SNASFO,-4.145833333333333
5498,SNASJC,-0.9811320754716981
5499,SNASLC,2.625
5500,SNASMF,8.407407407407407
5501,SNASTS,6.0
5502,SPIDFW,3.142857142857143
5503,SPIORD,-12.833333333333334
5504,SPIPGD,-2.6666666666666665
5505,SPNGUM,18.0
5506,SPNROP,5.0
5507,SPSDFW,1.8571428571428572
5508,SRQATL,-1.7142857142857142
5509,SRQAVL,-27.0
5510,SRQBNA,-5.0
5511,SRQBOS,34.0
5512,SRQBWI,8.0
5513,SRQCLE,6.5
5514,SRQCLT,4.529411764705882
5515,SRQCVG,8.0
5516,SRQDCA,-9.25
5517,SRQDFW,-9.0
5518,SRQDTW,-9.0
5519,SRQEWR,26.2
5520,SRQGRR,18.0
5521,SRQIAD,25.0
5522,SRQIND,26.0
5523,SRQJFK,-17.0
5524,SRQLCK,32.0
5525,SRQLGA,13.0
5526,SRQMDT,3.0
5527,SRQORD,2.1666666666666665
5528,SRQPHL,46.0
5529,SRQPIT,9.0
5530,SRQRFD,-10.0
5531,SRQSYR,-6.5
5532,STCAZA,5.0
5533,STCPGD,-4.0
5534,STLATL,1.9615384615384615
5535,STLAUS,7.222222222222222
5536,STLBNA,-1.5333333333333334
5537,STLBOS,9.0625
5538,STLBWI,4.416666666666667
5539,STLCLE,0.7
5540,STLCLT,-2.55
5541,STLCMH,10.833333333333334
5542,STLCVG,-15.0
5543,STLDAL,6.611111111111111
5544,STLDCA,5.787878787878788
5545,STLDEN,6.394736842105263
5546,STLDFW,8.035714285714286
5547,STLDSM,19.25
5548,STLDTW,-0.5769230769230769
5549,STLECP,8.0
5550,STLEWR,15.625
5551,STLFLL,-4.0
5552,STLHOU,5.6
5553,STLIAD,2.611111111111111
5554,STLIAH,2.727272727272727
5555,STLICT,2.3
5556,STLJAX,-15.0
5557,STLLAS,-1.6206896551724137
5558,STLLAX,-3.64
5559,STLLGA,5.346153846153846
5560,STLLIT,-10.75
5561,STLMCI,-0.42857142857142855
5562,STLMCO,-3.56
5563,STLMDW,5.724137931034483
5564,STLMIA,11.454545454545455
5565,STLMKE,17.4
5566,STLMSP,-4.7105263157894735
5567,STLMSY,1.75
5568,STLOAK,-1.5
5569,STLOKC,2.142857142857143
5570,STLOMA,21.75
5571,STLORD,1.1666666666666667
5572,STLPDX,-17.857142857142858
5573,STLPHL,4.576923076923077
5574,STLPHX,4.444444444444445
5575,STLPIT,-5.25
5576,STLPNS,8.0
5577,STLRDU,-3.0
5578,STLRSW,-1.25
5579,STLSAN,8.583333333333334
5580,STLSAT,-0.8333333333333334
5581,STLSEA,9.833333333333334
5582,STLSFO,-8.222222222222221
5583,STLSJC,9.2
5584,STLSLC,-5.636363636363637
5585,STLSMF,1.8
5586,STLTPA,-0.8
5587,STLTUL,12.3
5588,STSDEN,-21.5
5589,STSDFW,9.0
5590,STSLAX,6.823529411764706
5591,STSPDX,-6.75
5592,STSPHX,14.0
5593,STSSAN,-22.8
5594,STSSEA,10.714285714285714
5595,STSSFO,-18.428571428571427
5596,STSSNA,0.9
5597,STTATL,-1.2
5598,STTEWR,-19.0
5599,STTFLL,-25.666666666666668
5600,STTIAD,-14.666666666666666
5601,STTJFK,-31.0
5602,STTMCO,-21.0
5603,STTMIA,-7.714285714285714
5604,STTPHL,20.0
5605,STTSJU,2.5
5606,STXATL,-5.0
5607,STXFLL,37.0
5608,STXMIA,-19.571428571428573
5609,STXSJU,17.5
5610,SUNDEN,4.0
5611,SUNLAX,12.0
5612,SUNPDX,1.0
5613,SUNSEA,-0.6666666666666666
5614,SUNSLC,-8.444444444444445
5615,SUXDFW,-0.5
5616,SUXORD,4.733333333333333
5617,SWFDTW,-4.2
5618,SWFFLL,-26.0
5619,SWFMCO,9.0
5620,SWFPGD,-11.0
5621,SWFPHL,-3.3333333333333335
5622,SWFPIE,-32.0
5623,SWFSFB,-18.0
5624,SWODFW,-3.0
5625,SYRATL,-2.272727272727273
5626,SYRBNA,7.0
5627,SYRBOS,0.3333333333333333
5628,SYRCLT,-7.9375
5629,SYRDCA,-0.25
5630,SYRDEN,-12.0
5631,SYRDTW,-2.1666666666666665
5632,SYREWR,3.1818181818181817
5633,SYRFLL,-3.7142857142857144
5634,SYRIAD,-0.6
5635,SYRJFK,-3.0
5636,SYRLGA,-5.0
5637,SYRMCO,16.0
5638,SYRMSP,6.0
5639,SYRMYR,4.0
5640,SYRORD,-0.022727272727272728
5641,SYRPHL,7.4
5642,SYRPIE,-23.5
5643,SYRRDU,-34.0
5644,TLHATL,-1.9
5645,TLHCLT,0.18181818181818182
5646,TLHDCA,-18.5
5647,TLHDFW,4.0
5648,TLHMIA,-3.769230769230769
5649,TOLCLT,-11.25
5650,TOLORD,-0.8571428571428571
5651,TOLPGD,8.0
5652,TOLPIE,-27.0
5653,TOLSFB,14.666666666666666
5654,TPAACY,-20.25
5655,TPAALB,-0.6
5656,TPAATL,-1.5609756097560976
5657,TPAAUS,-3.125
5658,TPABDL,4.8125
5659,TPABHM,-1.3333333333333333
5660,TPABNA,3.3125
5661,TPABOS,-1.7142857142857142
5662,TPABUF,15.833333333333334
5663,TPABWI,4.6923076923076925
5664,TPACLE,-4.0
5665,TPACLT,-3.3469387755102042
5666,TPACMH,0.8
5667,TPACOS,-19.0
5668,TPACVG,3.2222222222222223
5669,TPADAL,9.5
5670,TPADCA,-0.4117647058823529
5671,TPADEN,3.4782608695652173
5672,TPADFW,0.034482758620689655
5673,TPADTW,-5.086956521739131
5674,TPAEWR,13.564102564102564
5675,TPAFLL,3.2857142857142856
5676,TPAGRR,19.666666666666668
5677,TPAGSO,-8.0
5678,TPAHOU,7.666666666666667
5679,TPAHPN,20.8
5680,TPAIAD,5.666666666666667
5681,TPAIAH,-3.310344827586207
5682,TPAIND,7.285714285714286
5683,TPAISP,-5.166666666666667
5684,TPAJFK,-2.3421052631578947
5685,TPALAS,8.857142857142858
5686,TPALAX,-1.25
5687,TPALGA,2.5483870967741935
5688,TPAMCI,12.2
5689,TPAMDW,-0.4230769230769231
5690,TPAMEM,-2.0
5691,TPAMHT,-1.5
5692,TPAMIA,14.076923076923077
5693,TPAMKE,15.0
5694,TPAMSP,8.0
5695,TPAMSY,5.571428571428571
5696,TPAORD,0.7647058823529411
5697,TPAPHL,5.428571428571429
5698,TPAPHX,-2.25
5699,TPAPIT,4.666666666666667
5700,TPAPVD,3.1538461538461537
5701,TPAPWM,23.0
5702,TPARDU,-3.5454545454545454
5703,TPAROC,-12.333333333333334
5704,TPASAN,-14.8
5705,TPASAT,-12.5
5706,TPASDF,7.0
5707,TPASEA,6.333333333333333
5708,TPASFO,18.0
5709,TPASJU,17.733333333333334
5710,TPASLC,-7.666666666666667
5711,TPASTL,-6.666666666666667
5712,TPATTN,-11.0
5713,TRIATL,-7.611111111111111
5714,TRICLT,4.545454545454546
5715,TRIDFW,-16.0
5716,TRIPIE,57.0
5717,TRISFB,-3.5
5718,TTNATL,0.0
5719,TTNBNA,35.5
5720,TTNCHS,63.0
5721,TTNCLT,12.0
5722,TTNDTW,-12.0
5723,TTNFLL,22.0
5724,TTNJAX,51.0
5725,TTNMCO,6.5
5726,TTNMSP,-15.0
5727,TTNMYR,-42.0
5728,TTNORD,0.6666666666666666
5729,TTNPBI,-2.0
5730,TTNRDU,1.75
5731,TTNRSW,15.666666666666666
5732,TTNTPA,-12.0
5733,TULATL,3.375
5734,TULCLT,9.0
5735,TULDAL,11.117647058823529
5736,TULDEN,2.6129032258064515
5737,TULDFW,0.3157894736842105
5738,TULDTW,-10.333333333333334
5739,TULHOU,6.0
5740,TULIAH,-1.4827586206896552
5741,TULLAS,6.111111111111111
5742,TULLAX,-6.8
5743,TULMIA,-4.0
5744,TULMSP,-6.666666666666667
5745,TULORD,-2.125
5746,TULPHX,4.545454545454546
5747,TULSLC,-4.4
5748,TULSTL,5.0
5749,TUSATL,-16.0
5750,TUSCLT,-18.0
5751,TUSDEN,-2.5142857142857142
5752,TUSDFW,-1.7741935483870968
5753,TUSIAH,-3.8333333333333335
5754,TUSIND,-25.0
5755,TUSLAS,1.2352941176470589
5756,TUSLAX,6.464285714285714
5757,TUSMDW,-4.2
5758,TUSMSP,-25.0
5759,TUSORD,1.75
5760,TUSPDX,-11.5
5761,TUSPHX,0.125
5762,TUSSAN,-2.0
5763,TUSSEA,-3.4285714285714284
5764,TUSSFO,8.071428571428571
5765,TUSSJC,-1.3333333333333333
5766,TUSSLC,-3.625
5767,TVCATL,53.0
5768,TVCDFW,7.333333333333333
5769,TVCDTW,-0.32
5770,TVCEWR,7.0
5771,TVCLGA,-9.0
5772,TVCMSP,-10.666666666666666
5773,TVCORD,7.2
5774,TWFSLC,2.9375
5775,TXKDFW,4.8
5776,TYRDFW,-4.888888888888889
5777,TYSATL,-8.387096774193548
5778,TYSCLT,1.3333333333333333
5779,TYSDCA,-8.428571428571429
5780,TYSDEN,1.2352941176470589
5781,TYSDFW,4.238095238095238
5782,TYSDTW,-12.454545454545455
5783,TYSEWR,2.25
5784,TYSFLL,46.0
5785,TYSIAD,5.2
5786,TYSIAH,-7.230769230769231
5787,TYSLAS,17.5
5788,TYSLGA,0.875
5789,TYSMIA,-12.333333333333334
5790,TYSMSP,-3.75
5791,TYSORD,7.428571428571429
5792,TYSPGD,-11.0
5793,TYSPHL,5.0
5794,TYSPIE,19.5
5795,TYSSFB,-2.0
5796,TYSVPS,25.5
5797,UINCGI,-16.5
5798,UINORD,5.0
5799,USAMSY,18.666666666666668
5800,USAPGD,19.0
5801,USAPIE,12.5
5802,USASFB,2.6
5803,VELDEN,-2.0
5804,VLDATL,-5.1875
5805,VPSATL,-0.5666666666666667
5806,VPSAUS,-6.0
5807,VPSBLV,17.0
5808,VPSBNA,18.0
5809,VPSCLT,-2.652173913043478
5810,VPSCVG,20.0
5811,VPSDCA,3.0
5812,VPSDEN,-4.0
5813,VPSDFW,-4.166666666666667
5814,VPSEVV,1.0
5815,VPSIAH,14.75
5816,VPSIND,-1.0
5817,VPSMEM,49.0
5818,VPSOKC,-3.0
5819,VPSPIA,22.0
5820,VPSSDF,6.0
5821,VPSSGF,22.0
5822,VPSSHV,-1.0
5823,VPSTYS,-16.0
5824,VPSXNA,20.0
5825,WRGKTN,-5.0
5826,WRGPSG,-3.25
5827,WYSSLC,11.0
5828,XNAATL,3.5555555555555554
5829,XNACLT,4.4375
5830,XNADCA,-1.6666666666666667
5831,XNADEN,11.375
5832,XNADFW,2.973684210526316
5833,XNAEWR,37.0
5834,XNAIAH,1.1428571428571428
5835,XNALAS,-8.0
5836,XNALAX,-4.125
5837,XNALGA,5.0
5838,XNAMSP,-4.571428571428571
5839,XNAORD,-3.25
5840,XNAPHL,9.0
5841,XNASFO,0.0
5842,XWAMSP,-14.0
5843,YAKCDV,-12.0
5844,YAKJNU,-17.5
5845,YKMSEA,3.142857142857143
5846,YUMDFW,-8.0
5847,YUMPHX,-7.0
